Transaction_ID,Date,Year,Month,Quarter,Category,Subcategory,Region,Country,Customer_Segment,Quantity,Unit_Price,Discount_Amount,Final_Unit_Price,Total_Amount,Shipping_Cost,Payment_Method,Order_Status,Customer_Satisfaction,Marketing_Channel
TXN_19895,2023-07-23,2023,7,Q3,Electronics,Tablets,Asia Pacific,India,VIP Customer,1,1019.93,110.37,909.56,909.56,0.0,Bank Transfer,Delivered,4.0,Social Media
TXN_19896,2022-09-26,2022,9,Q3,Fashion,Accessories,Asia Pacific,Singapore,Corporate,1,48.54,8.42,40.12,40.12,6.21,COD,Delivered,5.0,Organic Search
TXN_19897,2023-01-25,2023,1,Q1,Home & Living,Decor,Europe,UK,Corporate,1,248.2,67.43,180.77,180.77,20.41,PayPal,Delivered,5.0,Email Campaign
TXN_19898,2022-10-19,2022,10,Q4,Electronics,Smartphones,Asia Pacific,Japan,New Customer,1,1582.14,154.53,1427.61,1427.61,0.0,Bank Transfer,Delivered,5.0,Organic Search
TXN_19899,2023-11-21,2023,11,Q4,Home & Living,Decor,North America,USA,VIP Customer,1,596.84,101.62,495.22,495.22,11.34,Digital Wallet,Delivered,5.0,Social Media
TXN_19900,2023-10-15,2023,10,Q4,Electronics,Laptops,Europe,Germany,New Customer,5,785.56,46.02,739.54,3697.7,0.0,Credit Card,Delivered,5.0,Organic Search
TXN_19901,2023-03-06,2023,3,Q1,Fashion,Women Clothing,North America,USA,VIP Customer,1,271.74,34.23,237.51,237.51,20.29,Credit Card,Delivered,4.0,Social Media
TXN_19902,2022-09-20,2022,9,Q3,Electronics,Tablets,Asia Pacific,India,Returning Customer,1,522.38,45.96,476.42,476.42,20.12,COD,Delivered,4.0,Direct
TXN_19903,2024-03-14,2024,3,Q1,Electronics,Laptops,Asia Pacific,Japan,Returning Customer,1,1576.64,104.93,1471.71,1471.71,0.0,Digital Wallet,Delivered,4.0,Paid Ads
TXN_19904,2023-08-19,2023,8,Q3,Electronics,Audio,Latin America,Argentina,Returning Customer,2,82.26,0.17,82.09,164.18,10.83,Digital Wallet,Delivered,5.0,Organic Search
TXN_19905,2022-12-24,2022,12,Q4,Electronics,Smartphones,Asia Pacific,Australia,New Customer,1,1041.75,50.53,991.22,991.22,0.0,Bank Transfer,Delivered,5.0,Organic Search
TXN_19906,2022-11-10,2022,11,Q4,Fashion,Men Clothing,Latin America,Chile,Returning Customer,1,695.01,40.6,654.41,654.41,0.0,Bank Transfer,Delivered,4.0,Organic Search
TXN_19907,2024-09-20,2024,9,Q3,Home & Living,Kitchen,Asia Pacific,India,New Customer,2,1004.47,73.28,931.19,1862.38,0.0,Bank Transfer,Delivered,4.0,Organic Search
TXN_19908,2023-10-23,2023,10,Q4,Fashion,Footwear,North America,Canada,New Customer,1,174.65,12.55,162.1,162.1,14.94,PayPal,Delivered,3.0,Email Campaign
TXN_19909,2022-10-28,2022,10,Q4,Fashion,Footwear,North America,Mexico,Returning Customer,2,315.12,16.48,298.64,597.28,0.0,Digital Wallet,Delivered,4.0,Organic Search
TXN_19910,2024-04-05,2024,4,Q2,Electronics,Smartphones,North America,Mexico,New Customer,1,1743.52,77.42,1666.1,1666.1,0.0,Credit Card,Delivered,2.0,Organic Search
TXN_19911,2022-01-28,2022,1,Q1,Electronics,Accessories,Asia Pacific,India,New Customer,1,76.12,0.7,75.42,75.42,5.79,Credit Card,Delivered,4.0,Email Campaign
TXN_19912,2023-01-24,2023,1,Q1,Fashion,Men Clothing,Asia Pacific,Australia,Returning Customer,1,227.34,10.56,216.78,216.78,22.21,Bank Transfer,Delivered,5.0,Referral
TXN_19913,2023-01-16,2023,1,Q1,Home & Living,Furniture,Latin America,Brazil,New Customer,1,570.15,45.62,524.53,524.53,0.0,PayPal,Delivered,5.0,Organic Search
TXN_19914,2023-06-10,2023,6,Q2,Home & Living,Kitchen,Asia Pacific,Australia,Returning Customer,1,1629.03,4.69,1624.34,1624.34,0.0,Digital Wallet,Delivered,5.0,Organic Search
TXN_19915,2023-10-24,2023,10,Q4,Home & Living,Kitchen,Latin America,Chile,VIP Customer,2,1494.12,264.19,1229.93,2459.86,0.0,Credit Card,Delivered,5.0,Referral
TXN_19916,2023-10-11,2023,10,Q4,Fashion,Footwear,Europe,Netherlands,New Customer,2,255.74,9.27,246.47,492.94,24.1,Credit Card,Delivered,2.0,Paid Ads
TXN_19917,2023-09-22,2023,9,Q3,Electronics,Laptops,Asia Pacific,India,New Customer,1,1019.56,30.16,989.4,989.4,0.0,PayPal,Delivered,5.0,Social Media
TXN_19918,2022-08-22,2022,8,Q3,Home & Living,Decor,North America,USA,Returning Customer,1,1484.48,115.85,1368.63,1368.63,0.0,PayPal,Delivered,5.0,Social Media
TXN_19919,2024-04-26,2024,4,Q2,Electronics,Smartphones,North America,USA,New Customer,1,638.86,11.92,626.94,626.94,0.0,PayPal,Delivered,5.0,Paid Ads
TXN_19920,2022-12-29,2022,12,Q4,Home & Living,Decor,Europe,UK,New Customer,1,1717.65,22.97,1694.68,1694.68,0.0,Credit Card,Shipped,,Organic Search
TXN_19921,2023-06-25,2023,6,Q2,Electronics,Smartphones,Latin America,Chile,New Customer,1,556.51,31.87,524.64,524.64,0.0,PayPal,Delivered,4.0,Social Media
TXN_19922,2024-11-12,2024,11,Q4,Fashion,Footwear,Europe,UK,New Customer,2,661.71,4.68,657.03,1314.06,0.0,COD,Delivered,5.0,Organic Search
TXN_19923,2023-09-15,2023,9,Q3,Sports,Outdoor Gear,Latin America,Brazil,Corporate,1,495.15,92.37,402.78,402.78,11.61,Bank Transfer,Delivered,5.0,Organic Search
TXN_19924,2022-04-15,2022,4,Q2,Home & Living,Decor,Europe,Germany,Corporate,1,1470.98,275.17,1195.81,1195.81,0.0,PayPal,Delivered,4.0,Direct
TXN_19925,2024-02-20,2024,2,Q1,Electronics,Smartphones,Asia Pacific,Singapore,New Customer,2,339.1,25.78,313.32,626.64,0.0,Digital Wallet,Delivered,5.0,Email Campaign
TXN_19926,2023-02-17,2023,2,Q1,Home & Living,Furniture,North America,Canada,New Customer,1,1261.14,96.1,1165.04,1165.04,0.0,Digital Wallet,Delivered,4.0,Social Media
TXN_19927,2024-09-29,2024,9,Q3,Sports,Outdoor Gear,Europe,Germany,VIP Customer,1,414.69,68.06,346.63,346.63,15.64,Digital Wallet,Delivered,5.0,Paid Ads
TXN_19928,2023-04-25,2023,4,Q2,Electronics,Smartphones,North America,Mexico,New Customer,1,784.38,6.09,778.29,778.29,0.0,Credit Card,Delivered,4.0,Social Media
TXN_19929,2023-01-22,2023,1,Q1,Fashion,Men Clothing,Europe,Netherlands,Corporate,1,409.29,108.15,301.14,301.14,10.49,Digital Wallet,Delivered,4.0,Direct
TXN_19930,2023-03-09,2023,3,Q1,Electronics,Tablets,North America,Mexico,New Customer,1,741.01,56.02,684.99,684.99,0.0,Bank Transfer,Delivered,5.0,Paid Ads
TXN_19931,2024-02-02,2024,2,Q1,Home & Living,Furniture,Asia Pacific,Singapore,Returning Customer,1,944.13,21.24,922.89,922.89,0.0,PayPal,Delivered,4.0,Email Campaign
TXN_19932,2023-01-19,2023,1,Q1,Home & Living,Furniture,North America,USA,VIP Customer,1,775.14,150.57,624.57,624.57,0.0,COD,Delivered,2.0,Organic Search
TXN_19933,2022-05-20,2022,5,Q2,Electronics,Audio,North America,Canada,VIP Customer,1,966.18,100.78,865.4,865.4,0.0,COD,Delivered,5.0,Paid Ads
TXN_19934,2024-12-13,2024,12,Q4,Home & Living,Decor,Latin America,Argentina,Corporate,1,1470.25,394.37,1075.88,1075.88,0.0,Digital Wallet,Delivered,4.0,Organic Search
TXN_19935,2023-11-20,2023,11,Q4,Home & Living,Bedding,Latin America,Chile,Corporate,1,771.61,189.08,582.53,582.53,0.0,Digital Wallet,Delivered,4.0,Referral
TXN_19936,2024-03-23,2024,3,Q1,Sports,Outdoor Gear,North America,USA,New Customer,1,87.16,3.93,83.23,83.23,19.29,Bank Transfer,Delivered,2.0,Paid Ads
TXN_19937,2023-06-13,2023,6,Q2,Electronics,Tablets,North America,Canada,VIP Customer,1,2021.27,311.26,1710.01,1710.01,0.0,Bank Transfer,Delivered,5.0,Organic Search
TXN_19938,2023-03-15,2023,3,Q1,Home & Living,Bedding,Asia Pacific,Japan,Returning Customer,3,460.7,47.59,413.11,1239.33,0.0,PayPal,Delivered,5.0,Direct
TXN_19939,2022-10-25,2022,10,Q4,Electronics,Audio,North America,Mexico,New Customer,2,1928.7,151.12,1777.58,3555.16,0.0,PayPal,Delivered,5.0,Social Media
TXN_19940,2024-01-20,2024,1,Q1,Fashion,Footwear,Asia Pacific,Australia,New Customer,1,172.09,15.98,156.11,156.11,11.49,Digital Wallet,Delivered,4.0,Email Campaign
TXN_19941,2023-06-24,2023,6,Q2,Fashion,Men Clothing,Latin America,Brazil,Returning Customer,1,426.02,40.75,385.27,385.27,22.01,COD,Delivered,5.0,Organic Search
TXN_19942,2022-06-21,2022,6,Q2,Electronics,Laptops,North America,USA,VIP Customer,1,679.39,161.96,517.43,517.43,0.0,Bank Transfer,Delivered,5.0,Social Media
TXN_19943,2022-10-21,2022,10,Q4,Electronics,Accessories,Asia Pacific,India,VIP Customer,1,1945.71,271.12,1674.59,1674.59,0.0,Digital Wallet,Delivered,5.0,Referral
TXN_19944,2023-05-30,2023,5,Q2,Fashion,Footwear,Asia Pacific,Japan,New Customer,1,52.26,0.93,51.33,51.33,6.12,COD,Processing,,Social Media
TXN_19945,2022-12-28,2022,12,Q4,Home & Living,Bedding,Asia Pacific,India,New Customer,1,382.56,22.45,360.11,360.11,14.02,COD,Delivered,4.0,Organic Search
TXN_19946,2022-09-27,2022,9,Q3,Fashion,Accessories,Europe,Germany,New Customer,1,235.76,21.28,214.48,214.48,24.18,Credit Card,Delivered,4.0,Email Campaign
TXN_19947,2023-12-16,2023,12,Q4,Fashion,Men Clothing,North America,USA,Corporate,1,625.26,150.68,474.58,474.58,21.35,Credit Card,Delivered,4.0,Social Media
TXN_19948,2023-01-13,2023,1,Q1,Electronics,Laptops,Europe,Netherlands,Corporate,1,1453.66,433.9,1019.76,1019.76,0.0,Credit Card,Delivered,4.0,Social Media
TXN_19949,2023-12-21,2023,12,Q4,Home & Living,Kitchen,Europe,France,New Customer,1,1584.19,13.79,1570.4,1570.4,0.0,COD,Delivered,5.0,Organic Search
TXN_19950,2024-08-28,2024,8,Q3,Fashion,Footwear,Europe,Germany,Returning Customer,1,134.51,7.54,126.97,126.97,15.15,Credit Card,Delivered,5.0,Social Media
TXN_19951,2023-03-21,2023,3,Q1,Fashion,Women Clothing,Latin America,Argentina,Returning Customer,1,255.64,5.11,250.53,250.53,23.42,Credit Card,Shipped,,Direct
TXN_19952,2024-06-25,2024,6,Q2,Home & Living,Furniture,North America,Canada,Corporate,2,1494.28,306.95,1187.33,2374.66,0.0,PayPal,Delivered,5.0,Organic Search
TXN_19953,2024-04-03,2024,4,Q2,Electronics,Laptops,Latin America,Chile,Corporate,1,570.11,157.73,412.38,412.38,19.6,COD,Delivered,5.0,Organic Search
TXN_19954,2024-08-09,2024,8,Q3,Electronics,Laptops,North America,Canada,Returning Customer,1,1463.37,127.97,1335.4,1335.4,0.0,Bank Transfer,Delivered,5.0,Organic Search
TXN_19955,2022-10-04,2022,10,Q4,Fashion,Accessories,Latin America,Argentina,Returning Customer,1,97.89,9.05,88.84,88.84,10.06,Digital Wallet,Delivered,4.0,Paid Ads
TXN_19956,2023-10-12,2023,10,Q4,Sports,Fitness Equipment,Europe,Netherlands,Corporate,1,75.98,19.26,56.72,56.72,18.31,Bank Transfer,Delivered,4.0,Referral
TXN_19957,2024-03-27,2024,3,Q1,Sports,Sportswear,Europe,Netherlands,Returning Customer,1,568.92,16.12,552.8,552.8,0.0,COD,Delivered,4.0,Direct
TXN_19958,2022-04-13,2022,4,Q2,Electronics,Smartphones,Europe,UK,VIP Customer,1,815.04,86.58,728.46,728.46,0.0,COD,Delivered,5.0,Social Media
TXN_19959,2022-06-17,2022,6,Q2,Home & Living,Furniture,North America,USA,VIP Customer,1,900.2,130.53,769.67,769.67,0.0,Bank Transfer,Delivered,5.0,Organic Search
TXN_19960,2024-10-13,2024,10,Q4,Fashion,Accessories,Europe,Netherlands,Corporate,2,163.64,25.76,137.88,275.76,7.71,Digital Wallet,Delivered,2.0,Email Campaign
TXN_19961,2022-01-08,2022,1,Q1,Sports,Fitness Equipment,North America,Canada,Returning Customer,1,735.64,41.57,694.07,694.07,0.0,Digital Wallet,Delivered,5.0,Email Campaign
TXN_19962,2022-04-26,2022,4,Q2,Electronics,Smartphones,Latin America,Chile,New Customer,1,493.6,6.15,487.45,487.45,7.59,Bank Transfer,Delivered,5.0,Paid Ads
TXN_19963,2024-11-19,2024,11,Q4,Home & Living,Furniture,North America,Canada,New Customer,1,1100.54,64.03,1036.51,1036.51,0.0,Digital Wallet,Delivered,4.0,Email Campaign
TXN_19964,2024-06-08,2024,6,Q2,Home & Living,Bedding,Asia Pacific,India,Returning Customer,2,1246.28,47.95,1198.33,2396.66,0.0,Credit Card,Delivered,4.0,Organic Search
TXN_19965,2024-04-09,2024,4,Q2,Home & Living,Kitchen,Asia Pacific,Australia,Returning Customer,1,1185.88,95.01,1090.87,1090.87,0.0,Bank Transfer,Delivered,5.0,Social Media
TXN_19966,2022-10-06,2022,10,Q4,Fashion,Footwear,Asia Pacific,India,Corporate,2,452.68,117.69,334.99,669.98,0.0,COD,Delivered,5.0,Paid Ads
TXN_19967,2024-11-12,2024,11,Q4,Home & Living,Bedding,Asia Pacific,Australia,New Customer,1,534.83,22.62,512.21,512.21,0.0,Bank Transfer,Delivered,5.0,Email Campaign
TXN_19968,2023-10-10,2023,10,Q4,Fashion,Men Clothing,Europe,Netherlands,Returning Customer,2,178.35,3.17,175.18,350.36,22.84,Digital Wallet,Delivered,5.0,Email Campaign
TXN_19969,2024-06-29,2024,6,Q2,Home & Living,Decor,North America,Canada,New Customer,1,686.65,21.7,664.95,664.95,0.0,Bank Transfer,Delivered,5.0,Paid Ads
TXN_19970,2022-07-08,2022,7,Q3,Electronics,Accessories,Europe,Germany,Returning Customer,3,267.38,17.41,249.97,749.91,0.0,COD,Delivered,3.0,Organic Search
TXN_19971,2022-08-12,2022,8,Q3,Electronics,Audio,Latin America,Chile,Corporate,3,771.92,213.91,558.01,1674.03,0.0,Digital Wallet,Delivered,5.0,Email Campaign
TXN_19972,2023-03-16,2023,3,Q1,Electronics,Tablets,Asia Pacific,Australia,New Customer,1,862.6,59.36,803.24,803.24,0.0,Digital Wallet,Delivered,5.0,Paid Ads
TXN_19973,2024-09-19,2024,9,Q3,Sports,Fitness Equipment,North America,Canada,Returning Customer,2,309.63,30.06,279.57,559.14,0.0,COD,Delivered,1.0,Organic Search
TXN_19974,2023-01-11,2023,1,Q1,Sports,Outdoor Gear,Europe,France,New Customer,1,161.85,4.92,156.93,156.93,9.12,COD,Delivered,4.0,Paid Ads
TXN_19975,2023-01-14,2023,1,Q1,Electronics,Audio,Latin America,Brazil,New Customer,1,1826.56,60.62,1765.94,1765.94,0.0,Bank Transfer,Delivered,3.0,Social Media
TXN_19976,2022-06-18,2022,6,Q2,Electronics,Laptops,Latin America,Brazil,New Customer,1,1174.07,113.03,1061.04,1061.04,0.0,PayPal,Delivered,5.0,Paid Ads
TXN_19977,2023-11-02,2023,11,Q4,Sports,Sportswear,Latin America,Brazil,New Customer,1,626.6,6.17,620.43,620.43,0.0,Bank Transfer,Delivered,4.0,Social Media
TXN_19978,2022-01-22,2022,1,Q1,Fashion,Footwear,Latin America,Argentina,Returning Customer,2,94.38,1.07,93.31,186.62,17.64,Bank Transfer,Delivered,4.0,Paid Ads
TXN_19979,2024-08-15,2024,8,Q3,Home & Living,Furniture,Europe,UK,New Customer,1,1158.8,43.51,1115.29,1115.29,0.0,PayPal,Delivered,5.0,Email Campaign
TXN_19980,2024-08-25,2024,8,Q3,Electronics,Tablets,Latin America,Chile,Returning Customer,1,423.56,38.22,385.34,385.34,8.68,Credit Card,Delivered,4.0,Paid Ads
TXN_19981,2022-02-20,2022,2,Q1,Fashion,Accessories,North America,USA,New Customer,1,435.35,29.42,405.93,405.93,20.78,Digital Wallet,Delivered,4.0,Social Media
TXN_19982,2023-12-09,2023,12,Q4,Electronics,Laptops,Latin America,Argentina,New Customer,1,2944.07,229.34,2714.73,2714.73,0.0,Credit Card,Delivered,5.0,Email Campaign
TXN_19983,2022-12-12,2022,12,Q4,Fashion,Women Clothing,Europe,France,New Customer,1,145.19,4.63,140.56,140.56,15.33,Bank Transfer,Delivered,5.0,Paid Ads
TXN_19984,2024-02-05,2024,2,Q1,Home & Living,Bedding,Europe,Germany,Returning Customer,2,1456.46,95.42,1361.04,2722.08,0.0,Bank Transfer,Delivered,2.0,Organic Search
TXN_19985,2024-03-12,2024,3,Q1,Sports,Fitness Equipment,Latin America,Argentina,Returning Customer,1,476.99,3.38,473.61,473.61,19.95,COD,Delivered,5.0,Organic Search
TXN_19986,2024-12-05,2024,12,Q4,Home & Living,Furniture,Asia Pacific,Australia,New Customer,1,757.93,7.73,750.2,750.2,0.0,COD,Delivered,5.0,Direct
TXN_19987,2024-05-27,2024,5,Q2,Electronics,Smartphones,Asia Pacific,Singapore,New Customer,1,1309.81,119.36,1190.45,1190.45,0.0,Credit Card,Delivered,5.0,Organic Search
TXN_19988,2022-01-14,2022,1,Q1,Home & Living,Kitchen,Europe,France,New Customer,1,1194.85,38.29,1156.56,1156.56,0.0,COD,Delivered,5.0,Email Campaign
TXN_19989,2023-06-17,2023,6,Q2,Electronics,Accessories,Asia Pacific,Japan,Corporate,1,528.45,142.05,386.4,386.4,11.78,Credit Card,Delivered,5.0,Referral
TXN_19990,2024-07-06,2024,7,Q3,Fashion,Accessories,Asia Pacific,Japan,VIP Customer,2,316.49,73.31,243.18,486.36,10.42,COD,Delivered,4.0,Organic Search
TXN_19991,2023-07-08,2023,7,Q3,Home & Living,Furniture,Asia Pacific,Singapore,Returning Customer,1,855.59,12.63,842.96,842.96,0.0,COD,Delivered,5.0,Social Media
TXN_19992,2024-07-16,2024,7,Q3,Home & Living,Decor,North America,Mexico,New Customer,1,1574.64,78.34,1496.3,1496.3,0.0,Digital Wallet,Delivered,5.0,Social Media
TXN_19993,2022-05-31,2022,5,Q2,Home & Living,Kitchen,North America,USA,New Customer,1,1424.02,97.35,1326.67,1326.67,0.0,Digital Wallet,Delivered,5.0,Email Campaign
TXN_19994,2023-06-10,2023,6,Q2,Electronics,Smartphones,Latin America,Chile,New Customer,1,1327.93,126.75,1201.18,1201.18,0.0,PayPal,Delivered,4.0,Paid Ads
TXN_19995,2024-06-03,2024,6,Q2,Home & Living,Furniture,Asia Pacific,Singapore,Returning Customer,1,1355.11,20.17,1334.94,1334.94,0.0,Bank Transfer,Cancelled,,Social Media
TXN_19996,2022-11-27,2022,11,Q4,Fashion,Men Clothing,Latin America,Argentina,Corporate,1,677.46,167.53,509.93,509.93,0.0,Credit Card,Delivered,5.0,Paid Ads
TXN_19997,2022-08-16,2022,8,Q3,Home & Living,Furniture,Europe,France,VIP Customer,1,400.43,73.8,326.63,326.63,17.98,PayPal,Delivered,4.0,Paid Ads
TXN_19998,2022-06-21,2022,6,Q2,Electronics,Smartphones,Europe,UK,New Customer,2,2311.8,160.39,2151.41,4302.82,0.0,COD,Delivered,4.0,Direct
TXN_19999,2023-09-30,2023,9,Q3,Home & Living,Bedding,Europe,Germany,New Customer,1,393.5,4.22,389.28,389.28,23.38,Digital Wallet,Delivered,5.0,Paid Ads
TXN_20000,2023-06-01,2023,6,Q2,Electronics,Laptops,Latin America,Argentina,New Customer,1,2184.11,198.22,1985.89,1985.89,0.0,Credit Card,Delivered,4.0,Organic Search
TXN_20001,2024-08-14,2024,8,Q3,Sports,Outdoor Gear,North America,Canada,Returning Customer,1,506.78,2.63,504.15,504.15,0.0,Bank Transfer,Processing,,Direct
TXN_20002,2023-04-14,2023,4,Q2,Electronics,Laptops,Latin America,Brazil,Returning Customer,2,1386.64,83.12,1303.52,2607.04,0.0,PayPal,Delivered,3.0,Organic Search
TXN_20003,2024-02-16,2024,2,Q1,Electronics,Laptops,Latin America,Chile,Corporate,1,711.44,113.42,598.02,598.02,0.0,Bank Transfer,Delivered,5.0,Organic Search
TXN_20004,2023-03-20,2023,3,Q1,Fashion,Accessories,Asia Pacific,Singapore,New Customer,1,108.25,4.12,104.13,104.13,18.98,Credit Card,Delivered,5.0,Organic Search
TXN_20005,2023-12-08,2023,12,Q4,Home & Living,Kitchen,Asia Pacific,Japan,New Customer,1,209.57,0.84,208.73,208.73,16.65,Digital Wallet,Delivered,3.0,Social Media
TXN_20006,2024-08-29,2024,8,Q3,Fashion,Men Clothing,Europe,France,New Customer,1,277.79,23.26,254.53,254.53,10.5,Bank Transfer,Delivered,4.0,Paid Ads
TXN_20007,2024-10-09,2024,10,Q4,Home & Living,Bedding,North America,Mexico,Corporate,1,1459.06,273.02,1186.04,1186.04,0.0,Credit Card,Delivered,5.0,Organic Search
TXN_20008,2024-06-15,2024,6,Q2,Fashion,Women Clothing,Asia Pacific,Australia,New Customer,2,266.09,0.41,265.68,531.36,0.0,Digital Wallet,Delivered,4.0,Social Media
TXN_20009,2024-07-31,2024,7,Q3,Home & Living,Kitchen,North America,Mexico,New Customer,1,1552.01,73.13,1478.88,1478.88,0.0,Digital Wallet,Processing,,Email Campaign
TXN_20010,2024-11-22,2024,11,Q4,Home & Living,Kitchen,Latin America,Argentina,Corporate,2,614.5,161.89,452.61,905.22,0.0,PayPal,Delivered,5.0,Email Campaign
TXN_20011,2023-10-04,2023,10,Q4,Fashion,Footwear,Europe,Germany,Returning Customer,1,141.62,12.6,129.02,129.02,12.62,Bank Transfer,Delivered,5.0,Social Media
TXN_20012,2023-09-24,2023,9,Q3,Home & Living,Bedding,North America,USA,Corporate,1,214.39,62.75,151.64,151.64,18.31,Digital Wallet,Delivered,5.0,Organic Search
TXN_20013,2024-05-14,2024,5,Q2,Home & Living,Kitchen,Latin America,Argentina,Returning Customer,1,326.0,23.08,302.92,302.92,14.95,Bank Transfer,Delivered,3.0,Organic Search
TXN_20014,2023-11-24,2023,11,Q4,Home & Living,Bedding,Europe,Netherlands,Returning Customer,1,627.5,51.74,575.76,575.76,0.0,PayPal,Delivered,5.0,Referral
TXN_20015,2023-09-08,2023,9,Q3,Electronics,Smartphones,Europe,Germany,Returning Customer,1,610.71,56.25,554.46,554.46,0.0,Digital Wallet,Delivered,4.0,Social Media
TXN_20016,2022-02-17,2022,2,Q1,Electronics,Laptops,Latin America,Argentina,VIP Customer,1,414.53,95.39,319.14,319.14,21.19,COD,Shipped,,Organic Search
TXN_20017,2024-02-06,2024,2,Q1,Electronics,Accessories,Asia Pacific,Japan,Returning Customer,2,1882.44,12.21,1870.23,3740.46,0.0,COD,Delivered,4.0,Email Campaign
TXN_20018,2022-08-01,2022,8,Q3,Fashion,Women Clothing,Asia Pacific,Singapore,New Customer,1,284.4,17.33,267.07,267.07,9.7,Digital Wallet,Delivered,5.0,Social Media
TXN_20019,2024-03-12,2024,3,Q1,Sports,Outdoor Gear,North America,Canada,VIP Customer,1,768.42,148.6,619.82,619.82,0.0,Bank Transfer,Delivered,5.0,Referral
TXN_20020,2024-12-08,2024,12,Q4,Electronics,Smartphones,North America,Canada,Returning Customer,1,518.59,40.43,478.16,478.16,11.76,PayPal,Delivered,5.0,Paid Ads
TXN_20021,2023-10-28,2023,10,Q4,Fashion,Accessories,Asia Pacific,India,New Customer,2,433.27,33.95,399.32,798.64,0.0,PayPal,Delivered,5.0,Organic Search
TXN_20022,2023-09-23,2023,9,Q3,Electronics,Accessories,North America,Mexico,Returning Customer,1,785.09,17.81,767.28,767.28,0.0,COD,Delivered,4.0,Paid Ads
TXN_20023,2022-08-09,2022,8,Q3,Sports,Sportswear,North America,Mexico,Corporate,1,281.4,53.68,227.72,227.72,5.7,Digital Wallet,Delivered,5.0,Social Media
TXN_20024,2022-01-05,2022,1,Q1,Electronics,Audio,Europe,Netherlands,Returning Customer,1,153.74,10.84,142.9,142.9,15.95,Bank Transfer,Delivered,4.0,Organic Search
TXN_20025,2023-03-16,2023,3,Q1,Sports,Outdoor Gear,North America,Canada,VIP Customer,1,100.95,17.47,83.48,83.48,8.62,PayPal,Delivered,4.0,Social Media
TXN_20026,2024-11-12,2024,11,Q4,Fashion,Women Clothing,North America,Canada,Returning Customer,2,283.03,3.2,279.83,559.66,0.0,Bank Transfer,Delivered,4.0,Organic Search
TXN_20027,2024-05-31,2024,5,Q2,Sports,Outdoor Gear,Latin America,Chile,New Customer,1,349.58,33.91,315.67,315.67,7.25,PayPal,Delivered,3.0,Email Campaign
TXN_20028,2023-01-17,2023,1,Q1,Sports,Fitness Equipment,Europe,Germany,New Customer,1,225.78,2.24,223.54,223.54,9.45,PayPal,Delivered,5.0,Social Media
TXN_20029,2022-06-19,2022,6,Q2,Fashion,Footwear,Asia Pacific,Australia,Returning Customer,1,144.41,0.93,143.48,143.48,10.2,Digital Wallet,Delivered,3.0,Social Media
TXN_20030,2024-09-27,2024,9,Q3,Fashion,Footwear,North America,Mexico,VIP Customer,2,22.05,4.25,17.8,35.6,5.13,Bank Transfer,Shipped,,Social Media
TXN_20031,2023-05-15,2023,5,Q2,Electronics,Accessories,North America,Canada,New Customer,1,186.63,10.9,175.73,175.73,15.58,PayPal,Delivered,3.0,Referral
TXN_20032,2024-05-08,2024,5,Q2,Electronics,Smartphones,Latin America,Chile,Returning Customer,1,1732.13,40.21,1691.92,1691.92,0.0,Credit Card,Delivered,5.0,Organic Search
